"FYPRDFY_ID","INS_ID","COMP_ID","LUC_ID","FUND_SRC_CD","LUC_RESTRICT_CD","LUC_SEQ_NBR","LUC_RESTRICT_TX","CREATED_CDT","LAST_UPDTD_CDT","COMP_INS_ID"
"2015","KS721372049900","2100","I155372","DERA","01","6423","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I155372","DERA","04","6424","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I155372","DERA","06","6425","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I155372","DERA","98","6426","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I155373","DERA","01","6427","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I155373","DERA","04","6428","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I155373","DERA","06","6429","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I155373","DERA","98","6430","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181130","DERA","01","6431","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181130","DERA","04","6432","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181130","DERA","06","6433","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181130","DERA","98","6434","Media specific restriction - Prohibit, or otherwise manage excavation below a specified depth","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181130","DERA","98","6435","Media specific restriction - restrict withdrawal or use of groundwater without treatment","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181405","DERA","01","6436","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181405","DERA","04","6437","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181405","DERA","06","6438","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181405","DERA","98","6439","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181405","DERA","98","6440","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181405","DERA","98","6441","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181406","DERA","01","6442","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181406","DERA","04","6443","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181406","DERA","06","6444","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181406","DERA","98","6445","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181406","DERA","98","6446","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181406","DERA","98","6447","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181407","DERA","01","6448","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181407","DERA","04","6449","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181407","DERA","06","6450","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181407","DERA","98","6451","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181407","DERA","98","6452","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181407","DERA","98","6453","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181408","DERA","01","6454","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181408","DERA","04","6455","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181408","DERA","06","6456","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181408","DERA","98","6457","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181408","DERA","98","6458","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181408","DERA","98","6459","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181410","DERA","01","6460","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181410","DERA","04","6461","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181410","DERA","06","6462","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181410","DERA","98","6463","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181410","DERA","98","6464","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181410","DERA","98","6465","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181412","DERA","01","6466","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181412","DERA","04","6467","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181412","DERA","06","6468","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181412","DERA","98","6469","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181412","DERA","98","6470","Media specific restriction - restrict withdrawal or use of groundwater without treatment","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181413","DERA","01","6471","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181413","DERA","98","6472","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181516","DERA","01","6473","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181516","DERA","04","6474","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181516","DERA","06","6476","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181516","DERA","98","6477","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181516","DERA","98","6478","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I181516","DERA","98","6479","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185371","DERA","01","6480","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185371","DERA","04","6481","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185371","DERA","06","6482","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185371","DERA","98","7309","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185372","DERA","01","3749","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185372","DERA","04","3750","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185372","DERA","06","3751","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185372","DERA","98","3752","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185373","DERA","01","3753","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185373","DERA","04","3754","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185373","DERA","06","3755","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I185373","DERA","98","3756","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251130","DERA","01","3757","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251130","DERA","04","3758","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251130","DERA","06","3759","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251130","DERA","98","3760","Media specific restriction - Prohibit, or otherwise manage excavation below a specified depth","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251130","DERA","98","3761","Media specific restriction - restrict withdrawal or use of groundwater without treatment","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251405","DERA","01","3762","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251405","DERA","04","3763","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251405","DERA","06","3764","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251405","DERA","98","3765","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251405","DERA","98","3766","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251405","DERA","98","3767","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251406","DERA","01","3768","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251406","DERA","04","3769","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251406","DERA","06","3770","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251406","DERA","98","3771","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251406","DERA","98","3772","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251406","DERA","98","3773","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251407","DERA","01","3774","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251407","DERA","04","3775","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251407","DERA","06","3776","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251407","DERA","98","3777","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251407","DERA","98","3778","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251407","DERA","98","3779","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251408","DERA","01","3780","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251408","DERA","04","3781","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251408","DERA","06","3782","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251408","DERA","98","3783","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251408","DERA","98","3784","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251408","DERA","98","3785","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251410","DERA","01","3786","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251410","DERA","04","3787","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251410","DERA","06","3788","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251410","DERA","98","3789","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251410","DERA","98","3790","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251410","DERA","98","3791","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251412","DERA","01","3792","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251412","DERA","04","3793","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251412","DERA","06","3794","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251412","DERA","98","3795","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251412","DERA","98","3796","Media specific restriction - restrict withdrawal or use of groundwater without treatment","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251413","DERA","01","3797","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251413","DERA","98","3798","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251516","DERA","01","3799","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251516","DERA","04","3800","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251516","DERA","06","3801","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251516","DERA","98","3802","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251516","DERA","98","3803","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I251516","DERA","98","3804","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I995373","DERA","01","3805","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I995373","DERA","04","3806","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I995373","DERA","06","3807","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721372049900","2100","I995373","DERA","98","3808","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E121","DERA","04","3809","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E121","DERA","06","3810","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E121","DERA","98","3811","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E121","DERA","98","3812","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E121","DERA","98","3813","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E121","DERA","98","3814","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E121","DERA","98","3815","Landfill restriction - Restrict construction of buildings that may interfere with LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E121","DERA","98","3816","Landfill restriction - Restrict plantings that interfere LF cap or cover system (roots that penetrate the cap or cover system)","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E121","DERA","98","3817","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E241","DERA","04","3818","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E241","DERA","06","3819","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E241","DERA","98","3820","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E241","DERA","98","3821","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E241","DERA","98","3822","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E241","DERA","98","3823","Landfill restriction - Restrict construction of buildings that may interfere with LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E241","DERA","98","3824","Landfill restriction - Restrict plantings that interfere LF cap or cover system (roots that penetrate the cap or cover system)","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E241","DERA","98","3825","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","E241","DERA","98","3887","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I075047","DERA","04","3826","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I075047","DERA","06","3827","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I151","DERA","04","3828","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I151","DERA","06","3829","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I151","DERA","98","3830","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I151","DERA","98","3831","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I151","DERA","98","3832","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I151","DERA","98","3833","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I151","DERA","98","3834","Landfill restriction - Restrict construction of buildings that may interfere with LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I151","DERA","98","3835","Landfill restriction - Restrict plantings that interfere LF cap or cover system (roots that penetrate the cap or cover system)","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I151","DERA","98","3836","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I154328","DERA","01","3837","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I154328","DERA","06","3838","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I155047","DERA","04","3839","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I155047","DERA","06","3840","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I181","DERA","04","3841","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I181","DERA","06","3842","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I181","DERA","98","3843","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I181","DERA","98","3844","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I181","DERA","98","3845","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I181","DERA","98","3846","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I181","DERA","98","3847","Landfill restriction - Restrict construction of buildings that may interfere with LF cap or cover system","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I181","DERA","98","3848","Landfill restriction - Restrict plantings that interfere LF cap or cover system (roots that penetrate the cap or cover system)","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I181","DERA","98","3849","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I184328","DERA","01","3850","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I184328","DERA","06","3851","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I185047","DERA","04","3852","Prohibit human consumption of groundwater","11/17/2015 15:08:51","",""
"2015","KS721402075600","2100","I185047","DERA","06","3853","Prohibit installation of drinking water well","11/17/2015 15:08:51","",""
"2015","KY417002417500","1700","N00197_000101","BRAC","01","2052","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000101","BRAC","04","2053","Groundwater use restricted.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000101","BRAC","10","2054","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000102","BRAC","01","2055","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000102","BRAC","04","2056","Groundwater use restricted.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000102","BRAC","10","1501","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000103","BRAC","01","1502","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000103","BRAC","04","1503","Groundwater use restricted.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000103","BRAC","10","1504","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000201","BRAC","01","1505","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000201","BRAC","04","1506","Groundwater use restricted.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000201","BRAC","10","1507","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000201","BRAC","98","1508","Prohibit removal or breaching of existing exposure barriers (e.g. concrete blding foundations, surfaced parking lots, and other paved surfaces), unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000202","BRAC","01","1509","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000202","BRAC","04","1510","Groundwater use restricted.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000202","BRAC","10","1511","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000202","BRAC","98","1512","Prohibit removal or breaching of existing exposure barriers (e.g. concrete blding foundations, surfaced parking lots, and other paved surfaces), unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000203","BRAC","98","1513","Prohibit removal or breaching of existing exposure barriers (e.g. concrete blding foundations, surfaced parking lots, and other paved surfaces), unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000204","BRAC","01","1514","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000204","BRAC","04","1515","Groundwater use restricted.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000204","BRAC","10","1516","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000204","BRAC","98","1517","Prohibit removal or breaching of existing exposure barriers (e.g. concrete blding foundations, surfaced parking lots, and other paved surfaces), unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000301","BRAC","01","1518","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000301","BRAC","04","1519","Groundwater use restricted.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000301","BRAC","10","1520","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000301","BRAC","98","1521","Prohibit removal or breaching of existing exposure barriers (e.g. concrete blding foundations, surfaced parking lots, and other paved surfaces), unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000302","BRAC","01","1522","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000302","BRAC","04","1523","Groundwater use restricted.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000302","BRAC","10","1524","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000302","BRAC","98","1525","Prohibit removal or breaching of existing exposure barriers (e.g. concrete blding foundations, surfaced parking lots, and other paved surfaces), unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000303","BRAC","98","1526","Prohibit removal or breaching of existing exposure barriers (e.g. concrete blding foundations, surfaced parking lots, and other paved surfaces), unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000304","BRAC","01","1527","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000304","BRAC","04","1528","Groundwater use restricted.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000304","BRAC","10","1529","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000304","BRAC","98","1530","Prohibit removal or breaching of existing exposure barriers (e.g. concrete blding foundations, surfaced parking lots, and other paved surfaces), unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
"2015","KY417002417500","1700","N00197_000401","BRAC","01","1531","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N00197"
